device,node_id,time_utc_usec,active_intensity,q_factor,histogram_count,azimuth,elevation,yaw,pitch,roll,north,east,down
dev2,43,1781043220917000,21.233661651611328,2.1827754974365234,27,198.98910522460938,38.947242736816406,19.6322021484375,41.22084426879883,-172.9051055908203,-0.003686128417029977,0.010942136868834496,0.005947930738329887
dev2,43,1781043221088000,19.07683563232422,1.9661439657211304,18,39.118072509765625,3.9550271034240723,19.638824462890625,41.21833419799805,-172.90501403808594,-0.00330581353046,0.011220144107937813,0.006556275300681591
dev2,43,1781043221256000,19.010730743408203,1.731615424156189,32,194.73086547851562,20.213430404663086,19.638031005859375,41.220977783203125,-172.91094970703125,-0.0029157171957194805,0.011442730203270912,0.007106340490281582
dev2,43,1781043221424000,18.137222290039062,1.536428689956665,17,83.73272705078125,-38.66413497924805,19.63916015625,41.21641159057617,-172.90658569335938,-0.002507154829800129,0.011669944040477276,0.007588234264403582
dev2,43,1781043221592000,18.455759048461914,1.8454554080963135,26,334.7797546386719,-24.230642318725586,19.637359619140625,41.2159309387207,-172.90713500976562,-0.0021620269399136305,0.011805502697825432,0.008019374683499336
dev2,43,1781043221760000,19.532093048095703,2.0565834045410156,36,194.15390014648438,21.06992530822754,19.633697509765625,41.21833038330078,-172.90835571289062,-0.0018048331839963794,0.011897522956132889,0.008452009409666061
dev2,43,1781043221928000,22.92321014404297,3.4924044609069824,16,104.29849243164062,38.47298812866211,19.63922119140625,41.21920394897461,-172.90609741210938,-0.0015476091066375375,0.011944013647735119,0.008980466984212399
dev2,43,1781043222096000,18.110477447509766,1.9215797185897827,24,257.95849609375,8.661270141601562,19.64105224609375,41.221099853515625,-172.90809631347656,-0.0014564581215381622,0.011893280781805515,0.009434268809854984
dev2,43,1781043222267000,18.080080032348633,1.8409831523895264,34,190.0197296142578,5.897931098937988,19.63995361328125,41.2205696105957,-172.90716552734375,-0.001436702674254775,0.011861491948366165,0.009764647111296654
dev2,43,1781043222435000,41.11629104614258,2.608767509460449,21,109.5723876953125,4.2858123779296875,19.6343994140625,41.22781753540039,-172.90921020507812,-0.0014650559751316905,0.011856738477945328,0.00998200848698616
dev2,43,1781043222603000,54.374107360839844,6.463432312011719,73,194.4937744140625,34.156166076660156,19.63250732421875,41.22041320800781,-172.906494140625,-0.0014818116324022412,0.011878292076289654,0.010163993574678898
dev2,43,1781043222771000,32.97946548461914,3.1146161556243896,12,155.6314697265625,65.68467712402344,19.6358642578125,41.22193908691406,-172.90518188476562,-0.0014585029566660523,0.011862566694617271,0.010466075502336025
dev2,43,1781043222939000,17.7944393157959,1.6597849130630493,38,164.6004638671875,-8.74500846862793,19.63690185546875,41.22686767578125,-172.9048614501953,-0.0015053815441206098,0.011752748861908913,0.010707372799515724
dev2,43,1781043223108000,18.990806579589844,2.268099308013916,17,47.6678466796875,5.663146018981934,19.632049560546875,41.214595794677734,-172.9015655517578,-0.0015353929484263062,0.011668022722005844,0.010836906731128693
dev2,43,1781043223275000,18.235069274902344,1.9462487697601318,16,160.6048583984375,9.712757110595703,19.630828857421875,41.22105026245117,-172.90049743652344,-0.0016750494251027703,0.011599387973546982,0.010903919115662575
dev2,43,1781043223443000,18.501079559326172,2.081855058670044,17,164.0784912109375,40.784732818603516,19.628173828125,41.2257194519043,-172.89894104003906,-0.0017907569417729974,0.011562960222363472,0.010947191156446934
dev2,43,1781043223616000,17.45924949645996,1.6104329824447632,18,288.7522888183594,-35.055660247802734,19.622161865234375,41.23348617553711,-172.90469360351562,-0.0019363570027053356,0.011533508077263832,0.011003228835761547
dev2,43,1781043223783000,18.84213638305664,2.413729429244995,26,11.409637451171875,-10.241666793823242,19.617919921875,41.232181549072266,-172.90672302246094,-0.0021611128468066454,0.01145781297236681,0.011071736924350262
dev2,43,1781043223950000,19.12380599975586,2.4811785221099854,25,15.30682373046875,9.269123077392578,19.619964599609375,41.231075286865234,-172.9044189453125,-0.0024169222451746464,0.011433025822043419,0.011070040054619312
dev2,43,1781043224121000,17.161867141723633,1.7055879831314087,25,285.9691467285156,19.259061813354492,19.62042236328125,41.23344802856445,-172.90341186523438,-0.002714845584705472,0.01141725480556488,0.010988554917275906
dev2,43,1781043224286000,18.16912078857422,1.982170581817627,31,195.05767822265625,5.1824822425842285,19.61651611328125,41.23223876953125,-172.90342712402344,-0.0030238672625273466,0.011434109881520271,0.010848304256796837
dev2,43,1781043224455000,18.113651275634766,1.8553991317749023,14,37.3707275390625,-28.109458923339844,19.611968994140625,41.23304748535156,-172.905029296875,-0.003232240444049239,0.011481339111924171,0.01071508415043354
dev2,43,1781043224622000,18.48507308959961,2.0012047290802,23,103.35751342773438,18.480113983154297,19.610382080078125,41.23418045043945,-172.9052734375,-0.003378217341378331,0.011504055000841618,0.010743018239736557
dev2,43,1781043224793000,17.36773681640625,1.827686071395874,30,192.44522094726562,6.287035942077637,19.6102294921875,41.23118591308594,-172.90794372558594,-0.003531582886353135,0.011445240117609501,0.010717821307480335
dev2,43,1781043224961000,17.664592742919922,1.7389585971832275,18,224.54991149902344,-13.393508911132812,19.609710693359375,41.23322677612305,-172.91558837890625,-0.0036899070255458355,0.011288010515272617,0.010619093663990498
dev2,43,1781043225129000,19.146488189697266,1.9180350303649902,16,40.95892333984375,-37.941226959228516,19.613739013671875,41.231685638427734,-172.91302490234375,-0.003724963404238224,0.011189949698746204,0.01047628466039896
dev2,43,1781043225297000,18.56488800048828,1.725864052772522,22,73.9407958984375,-10.190886497497559,19.61590576171875,41.232704162597656,-172.9098663330078,-0.0037270591128617525,0.011119991540908813,0.01028069294989109
dev2,43,1781043225466000,18.050838470458984,1.8913605213165283,23,50.466552734375,-22.234731674194336,19.607757568359375,41.22692108154297,-172.91136169433594,-0.0037154187448322773,0.011090151965618134,0.010174555703997612
dev2,43,1781043225634000,17.567222595214844,1.6165661811828613,25,255.7202606201172,23.237272262573242,19.60589599609375,41.23312759399414,-172.90728759765625,-0.0036929261405020952,0.011157745495438576,0.01012185774743557
dev2,43,1781043225804000,18.16200065612793,1.7481194734573364,19,250.51820373535156,56.240081787109375,19.599395751953125,41.22642517089844,-172.91366577148438,-0.003636766690760851,0.011250313371419907,0.010094662196934223
dev2,43,1781043225972000,18.79340362548828,2.0726888179779053,33,185.11228942871094,21.11798858642578,19.598876953125,41.237422943115234,-172.98060607910156,-0.0035835527814924717,0.011348586529493332,0.010062256827950478
dev2,43,1781043226140000,20.112689971923828,2.146662950515747,42,167.49462890625,-25.135034561157227,19.600006103515625,41.24567413330078,-172.99948120117188,-0.0035526950377970934,0.011393697932362556,0.009959898889064789
dev2,43,1781043226308000,17.336811065673828,1.536226511001587,16,68.06112670898438,-5.472156524658203,19.612091064453125,41.229061126708984,-172.96815490722656,-0.003479558974504471,0.011372425593435764,0.00983539316803217
dev2,43,1781043226476000,44.74790573120117,16.04572105407715,39,165.8580322265625,41.16142272949219,19.600860595703125,41.238712310791016,-172.98501586914062,-0.003338661277666688,0.011312517337501049,0.009862473234534264
dev2,43,1781043226644000,42.13031768798828,15.971320152282715,31,174.356201171875,53.11609649658203,19.599456787109375,41.23503875732422,-172.97804260253906,-0.0031937093008309603,0.01127302274107933,0.00982371624559164
dev2,43,1781043226812000,23.077617645263672,3.491905927658081,17,129.59713745117188,42.322044372558594,19.5986328125,41.242069244384766,-172.9762725830078,-0.003030772553756833,0.011262420564889908,0.00972953625023365
